score,url_a,title_a,url_b,title_b,same_service,same_city
0.697,https://rukn-eltatawer.com/eg/custom-kitchens-minya/,تفصيل مطابخ في المنيا,https://rukn-eltatawer.com/eg/custom-kitchens-sheikh-zayed/,تفصيل مطابخ في الشيخ زايد,True,False
0.697,https://rukn-eltatawer.com/eg/custom-kitchens-kafr-el-sheikh/,تفصيل مطابخ في كفر الشيخ,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.697,https://rukn-eltatawer.com/eg/interior-design-decor-tanta/,ديكورات وتصميم داخلي في طنطا,https://rukn-eltatawer.com/eg/interior-design-decor-al-rehab/,ديكورات وتصميم داخلي في الرحاب,True,False
0.697,https://rukn-eltatawer.com/eg/custom-kitchens-mokattam/,تفصيل مطابخ في المقطم,https://rukn-eltatawer.com/eg/custom-kitchens-madinaty/,تفصيل مطابخ في مدينتي,True,False
0.697,https://rukn-eltatawer.com/eg/villa-finishing-nasr-city/,تشطيب فلل في مدينة نصر,https://rukn-eltatawer.com/eg/villa-finishing-fifth-settlement/,تشطيب فلل في التجمع الخامس,True,False
0.697,https://rukn-eltatawer.com/eg/custom-kitchens-maadi/,تفصيل مطابخ في المعادي,https://rukn-eltatawer.com/eg/custom-kitchens-al-rehab/,تفصيل مطابخ في الرحاب,True,False
0.696,https://rukn-eltatawer.com/eg/apartment-finishing-obour-city/,تشطيب شقق في العبور,https://rukn-eltatawer.com/eg/apartment-finishing-6-october/,تشطيب شقق في 6 أكتوبر,True,False
0.696,https://rukn-eltatawer.com/eg/interior-design-decor-minya/,ديكورات وتصميم داخلي في المنيا,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,True,False
0.696,https://rukn-eltatawer.com/eg/interior-design-decor-beni-suef/,ديكورات وتصميم داخلي في بني سويف,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,True,False
0.696,https://rukn-eltatawer.com/eg/interior-design-decor-banha/,ديكورات وتصميم داخلي في بنها,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,True,False
0.696,https://rukn-eltatawer.com/eg/interior-design-decor-damietta/,ديكورات وتصميم داخلي في دمياط,https://rukn-eltatawer.com/eg/interior-design-decor-sheikh-zayed/,ديكورات وتصميم داخلي في الشيخ زايد,True,False
0.696,https://rukn-eltatawer.com/eg/apartment-finishing-tanta/,تشطيب شقق في طنطا,https://rukn-eltatawer.com/eg/apartment-finishing-madinaty/,تشطيب شقق في مدينتي,True,False
0.696,https://rukn-eltatawer.com/eg/villa-finishing-new-damietta/,تشطيب فلل في دمياط الجديدة,https://rukn-eltatawer.com/eg/villa-finishing-new-capital/,تشطيب فلل في العاصمة الإدارية الجديدة,True,False
0.696,https://rukn-eltatawer.com/eg/dressing-room-minya/,دريسينج روم في المنيا,https://rukn-eltatawer.com/eg/dressing-room-sheikh-zayed/,دريسينج روم في الشيخ زايد,True,False
0.696,https://rukn-eltatawer.com/eg/dressing-room-kafr-el-sheikh/,دريسينج روم في كفر الشيخ,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.696,https://rukn-eltatawer.com/eg/dressing-room-mokattam/,دريسينج روم في المقطم,https://rukn-eltatawer.com/eg/dressing-room-madinaty/,دريسينج روم في مدينتي,True,False
0.696,https://rukn-eltatawer.com/eg/dressing-room-maadi/,دريسينج روم في المعادي,https://rukn-eltatawer.com/eg/dressing-room-al-rehab/,دريسينج روم في الرحاب,True,False
0.696,https://rukn-eltatawer.com/eg/apartment-finishing-obour-city/,تشطيب شقق في العبور,https://rukn-eltatawer.com/eg/apartment-finishing-sheikh-zayed/,تشطيب شقق في الشيخ زايد,True,False
0.696,https://rukn-eltatawer.com/eg/villa-finishing-zamalek/,تشطيب فلل في الزمالك,https://rukn-eltatawer.com/eg/villa-finishing-madinaty/,تشطيب فلل في مدينتي,True,False
0.696,https://rukn-eltatawer.com/eg/interior-design-decor-zamalek/,ديكورات وتصميم داخلي في الزمالك,https://rukn-eltatawer.com/eg/interior-design-decor-fifth-settlement/,ديكورات وتصميم داخلي في التجمع الخامس,True,False
0.696,https://rukn-eltatawer.com/eg/villa-finishing-tanta/,تشطيب فلل في طنطا,https://rukn-eltatawer.com/eg/villa-finishing-fifth-settlement/,تشطيب فلل في التجمع الخامس,True,False
0.696,https://rukn-eltatawer.com/eg/custom-kitchens-aswan/,تفصيل مطابخ في أسوان,https://rukn-eltatawer.com/eg/custom-kitchens-sheikh-zayed/,تفصيل مطابخ في الشيخ زايد,True,False
0.696,https://rukn-eltatawer.com/eg/apartment-finishing-maadi/,تشطيب شقق في المعادي,https://rukn-eltatawer.com/eg/apartment-finishing-fifth-settlement/,تشطيب شقق في التجمع الخامس,True,False
0.696,https://rukn-eltatawer.com/eg/apartment-finishing-maadi/,تشطيب شقق في المعادي,https://rukn-eltatawer.com/eg/apartment-finishing-madinaty/,تشطيب شقق في مدينتي,True,False
0.695,https://rukn-eltatawer.com/eg/apartment-finishing-mokattam/,تشطيب شقق في المقطم,https://rukn-eltatawer.com/eg/apartment-finishing-sheikh-zayed/,تشطيب شقق في الشيخ زايد,True,False
0.695,https://rukn-eltatawer.com/eg/interior-design-decor-aswan/,ديكورات وتصميم داخلي في أسوان,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,True,False
0.695,https://rukn-eltatawer.com/eg/interior-design-decor-assiut/,ديكورات وتصميم داخلي في أسيوط,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,True,False
0.695,https://rukn-eltatawer.com/eg/dressing-room-aswan/,دريسينج روم في أسوان,https://rukn-eltatawer.com/eg/dressing-room-sheikh-zayed/,دريسينج روم في الشيخ زايد,True,False
0.695,https://rukn-eltatawer.com/eg/villa-finishing-new-mansoura/,تشطيب فلل في المنصورة الجديدة,https://rukn-eltatawer.com/eg/villa-finishing-new-capital/,تشطيب فلل في العاصمة الإدارية الجديدة,True,False
0.695,https://rukn-eltatawer.com/eg/apartment-finishing-port-said/,تشطيب شقق في بورسعيد,https://rukn-eltatawer.com/eg/apartment-finishing-sheikh-zayed/,تشطيب شقق في الشيخ زايد,True,False
0.695,https://rukn-eltatawer.com/eg/villa-finishing-luxor/,تشطيب فلل في الأقصر,https://rukn-eltatawer.com/eg/villa-finishing-6-october/,تشطيب فلل في 6 أكتوبر,True,False
0.695,https://rukn-eltatawer.com/eg/villa-finishing-mansoura/,تشطيب فلل في المنصورة,https://rukn-eltatawer.com/eg/villa-finishing-al-rehab/,تشطيب فلل في الرحاب,True,False
0.695,https://rukn-eltatawer.com/eg/villa-finishing-nasr-city/,تشطيب فلل في مدينة نصر,https://rukn-eltatawer.com/eg/villa-finishing-maadi/,تشطيب فلل في المعادي,True,False
0.695,https://rukn-eltatawer.com/eg/interior-design-decor-al-rehab/,ديكورات وتصميم داخلي في الرحاب,https://rukn-eltatawer.com/eg/interior-design-decor-fifth-settlement/,ديكورات وتصميم داخلي في التجمع الخامس,True,False
0.695,https://rukn-eltatawer.com/eg/villa-finishing-mansoura/,تشطيب فلل في المنصورة,https://rukn-eltatawer.com/eg/villa-finishing-maadi/,تشطيب فلل في المعادي,True,False
0.695,https://rukn-eltatawer.com/eg/custom-kitchens-tanta/,تفصيل مطابخ في طنطا,https://rukn-eltatawer.com/eg/custom-kitchens-al-rehab/,تفصيل مطابخ في الرحاب,True,False
0.695,https://rukn-eltatawer.com/eg/plumber-sohag/,سباك في سوهاج,https://rukn-eltatawer.com/eg/plumber-ismailia/,سباك في الإسماعيلية,True,False
0.695,https://rukn-eltatawer.com/eg/carpenter-sohag/,نجار في سوهاج,https://rukn-eltatawer.com/eg/carpenter-ismailia/,نجار في الإسماعيلية,True,False
0.695,https://rukn-eltatawer.com/eg/apartment-finishing-mansoura/,تشطيب شقق في المنصورة,https://rukn-eltatawer.com/eg/apartment-finishing-fifth-settlement/,تشطيب شقق في التجمع الخامس,True,False
0.695,https://rukn-eltatawer.com/eg/apartment-finishing-madinaty/,تشطيب شقق في مدينتي,https://rukn-eltatawer.com/eg/apartment-finishing-fifth-settlement/,تشطيب شقق في التجمع الخامس,True,False
0.695,https://rukn-eltatawer.com/eg/custom-kitchens-minya/,تفصيل مطابخ في المنيا,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.695,https://rukn-eltatawer.com/eg/custom-kitchens-beni-suef/,تفصيل مطابخ في بني سويف,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.695,https://rukn-eltatawer.com/eg/custom-kitchens-banha/,تفصيل مطابخ في بنها,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.695,https://rukn-eltatawer.com/eg/custom-kitchens-damietta/,تفصيل مطابخ في دمياط,https://rukn-eltatawer.com/eg/custom-kitchens-sheikh-zayed/,تفصيل مطابخ في الشيخ زايد,True,False
0.695,https://rukn-eltatawer.com/eg/apartment-finishing-al-shorouk/,تشطيب شقق في الشروق,https://rukn-eltatawer.com/eg/apartment-finishing-6-october/,تشطيب شقق في 6 أكتوبر,True,False
0.695,https://rukn-eltatawer.com/eg/dressing-room-tanta/,دريسينج روم في طنطا,https://rukn-eltatawer.com/eg/dressing-room-al-rehab/,دريسينج روم في الرحاب,True,False
0.695,https://rukn-eltatawer.com/eg/interior-design-decor-luxor/,ديكورات وتصميم داخلي في الأقصر,https://rukn-eltatawer.com/eg/interior-design-decor-sheikh-zayed/,ديكورات وتصميم داخلي في الشيخ زايد,True,False
0.695,https://rukn-eltatawer.com/eg/interior-design-decor-damietta/,ديكورات وتصميم داخلي في دمياط,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,True,False
0.695,https://rukn-eltatawer.com/eg/interior-design-decor-zamalek/,ديكورات وتصميم داخلي في الزمالك,https://rukn-eltatawer.com/eg/interior-design-decor-maadi/,ديكورات وتصميم داخلي في المعادي,True,False
0.694,https://rukn-eltatawer.com/eg/villa-finishing-tanta/,تشطيب فلل في طنطا,https://rukn-eltatawer.com/eg/villa-finishing-maadi/,تشطيب فلل في المعادي,True,False
0.694,https://rukn-eltatawer.com/eg/dressing-room-minya/,دريسينج روم في المنيا,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.694,https://rukn-eltatawer.com/eg/dressing-room-beni-suef/,دريسينج روم في بني سويف,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.694,https://rukn-eltatawer.com/eg/dressing-room-banha/,دريسينج روم في بنها,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.694,https://rukn-eltatawer.com/eg/dressing-room-damietta/,دريسينج روم في دمياط,https://rukn-eltatawer.com/eg/dressing-room-sheikh-zayed/,دريسينج روم في الشيخ زايد,True,False
0.694,https://rukn-eltatawer.com/eg/custom-kitchens-zamalek/,تفصيل مطابخ في الزمالك,https://rukn-eltatawer.com/eg/custom-kitchens-fifth-settlement/,تفصيل مطابخ في التجمع الخامس,True,False
0.694,https://rukn-eltatawer.com/eg/apartment-finishing-al-shorouk/,تشطيب شقق في الشروق,https://rukn-eltatawer.com/eg/apartment-finishing-sheikh-zayed/,تشطيب شقق في الشيخ زايد,True,False
0.694,https://rukn-eltatawer.com/eg/villa-finishing-nasr-city/,تشطيب فلل في مدينة نصر,https://rukn-eltatawer.com/eg/villa-finishing-madinaty/,تشطيب فلل في مدينتي,True,False
0.694,https://rukn-eltatawer.com/eg/interior-design-decor-nasr-city/,ديكورات وتصميم داخلي في مدينة نصر,https://rukn-eltatawer.com/eg/interior-design-decor-fifth-settlement/,ديكورات وتصميم داخلي في التجمع الخامس,True,False
0.694,https://rukn-eltatawer.com/eg/dressing-room-zamalek/,دريسينج روم في الزمالك,https://rukn-eltatawer.com/eg/dressing-room-fifth-settlement/,دريسينج روم في التجمع الخامس,True,False
0.694,https://rukn-eltatawer.com/eg/interior-design-decor-new-damietta/,ديكورات وتصميم داخلي في دمياط الجديدة,https://rukn-eltatawer.com/eg/interior-design-decor-new-capital/,ديكورات وتصميم داخلي في العاصمة الإدارية الجديدة,True,False
0.694,https://rukn-eltatawer.com/eg/custom-kitchens-aswan/,تفصيل مطابخ في أسوان,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.694,https://rukn-eltatawer.com/eg/custom-kitchens-assiut/,تفصيل مطابخ في أسيوط,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.694,https://rukn-eltatawer.com/eg/villa-finishing-obour-city/,تشطيب فلل في العبور,https://rukn-eltatawer.com/eg/villa-finishing-6-october/,تشطيب فلل في 6 أكتوبر,True,False
0.694,https://rukn-eltatawer.com/eg/interior-design-decor-zamalek/,ديكورات وتصميم داخلي في الزمالك,https://rukn-eltatawer.com/eg/interior-design-decor-madinaty/,ديكورات وتصميم داخلي في مدينتي,True,False
0.694,https://rukn-eltatawer.com/eg/electrician-sohag/,كهربائي في سوهاج,https://rukn-eltatawer.com/eg/electrician-ismailia/,كهربائي في الإسماعيلية,True,False
0.694,https://rukn-eltatawer.com/eg/villa-finishing-tanta/,تشطيب فلل في طنطا,https://rukn-eltatawer.com/eg/villa-finishing-madinaty/,تشطيب فلل في مدينتي,True,False
0.693,https://rukn-eltatawer.com/eg/dressing-room-aswan/,دريسينج روم في أسوان,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.693,https://rukn-eltatawer.com/eg/dressing-room-assiut/,دريسينج روم في أسيوط,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.693,https://rukn-eltatawer.com/eg/interior-design-decor-tanta/,ديكورات وتصميم داخلي في طنطا,https://rukn-eltatawer.com/eg/interior-design-decor-fifth-settlement/,ديكورات وتصميم داخلي في التجمع الخامس,True,False
0.693,https://rukn-eltatawer.com/eg/custom-kitchens-al-rehab/,تفصيل مطابخ في الرحاب,https://rukn-eltatawer.com/eg/custom-kitchens-fifth-settlement/,تفصيل مطابخ في التجمع الخامس,True,False
0.693,https://rukn-eltatawer.com/eg/apartment-finishing-port-said/,تشطيب شقق في بورسعيد,https://rukn-eltatawer.com/eg/apartment-finishing-6-october/,تشطيب شقق في 6 أكتوبر,True,False
0.693,https://rukn-eltatawer.com/eg/villa-finishing-obour-city/,تشطيب فلل في العبور,https://rukn-eltatawer.com/eg/villa-finishing-sheikh-zayed/,تشطيب فلل في الشيخ زايد,True,False
0.693,https://rukn-eltatawer.com/eg/dressing-room-al-rehab/,دريسينج روم في الرحاب,https://rukn-eltatawer.com/eg/dressing-room-fifth-settlement/,دريسينج روم في التجمع الخامس,True,False
0.693,https://rukn-eltatawer.com/eg/custom-kitchens-luxor/,تفصيل مطابخ في الأقصر,https://rukn-eltatawer.com/eg/custom-kitchens-sheikh-zayed/,تفصيل مطابخ في الشيخ زايد,True,False
0.693,https://rukn-eltatawer.com/eg/custom-kitchens-damietta/,تفصيل مطابخ في دمياط,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.693,https://rukn-eltatawer.com/eg/custom-kitchens-zamalek/,تفصيل مطابخ في الزمالك,https://rukn-eltatawer.com/eg/custom-kitchens-maadi/,تفصيل مطابخ في المعادي,True,False
0.693,https://rukn-eltatawer.com/eg/villa-finishing-maadi/,تشطيب فلل في المعادي,https://rukn-eltatawer.com/eg/villa-finishing-fifth-settlement/,تشطيب فلل في التجمع الخامس,True,False
0.693,https://rukn-eltatawer.com/eg/interior-design-decor-new-mansoura/,ديكورات وتصميم داخلي في المنصورة الجديدة,https://rukn-eltatawer.com/eg/interior-design-decor-new-capital/,ديكورات وتصميم داخلي في العاصمة الإدارية الجديدة,True,False
0.693,https://rukn-eltatawer.com/eg/villa-finishing-maadi/,تشطيب فلل في المعادي,https://rukn-eltatawer.com/eg/villa-finishing-madinaty/,تشطيب فلل في مدينتي,True,False
0.693,https://rukn-eltatawer.com/eg/interior-design-decor-luxor/,ديكورات وتصميم داخلي في الأقصر,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,True,False
0.693,https://rukn-eltatawer.com/eg/interior-design-decor-mansoura/,ديكورات وتصميم داخلي في المنصورة,https://rukn-eltatawer.com/eg/interior-design-decor-al-rehab/,ديكورات وتصميم داخلي في الرحاب,True,False
0.693,https://rukn-eltatawer.com/eg/interior-design-decor-nasr-city/,ديكورات وتصميم داخلي في مدينة نصر,https://rukn-eltatawer.com/eg/interior-design-decor-maadi/,ديكورات وتصميم داخلي في المعادي,True,False
0.693,https://rukn-eltatawer.com/eg/villa-finishing-mokattam/,تشطيب فلل في المقطم,https://rukn-eltatawer.com/eg/villa-finishing-sheikh-zayed/,تشطيب فلل في الشيخ زايد,True,False
0.693,https://rukn-eltatawer.com/eg/interior-design-decor-mansoura/,ديكورات وتصميم داخلي في المنصورة,https://rukn-eltatawer.com/eg/interior-design-decor-maadi/,ديكورات وتصميم داخلي في المعادي,True,False
0.693,https://rukn-eltatawer.com/eg/dressing-room-luxor/,دريسينج روم في الأقصر,https://rukn-eltatawer.com/eg/dressing-room-sheikh-zayed/,دريسينج روم في الشيخ زايد,True,False
0.693,https://rukn-eltatawer.com/eg/dressing-room-damietta/,دريسينج روم في دمياط,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.693,https://rukn-eltatawer.com/eg/custom-kitchens-nasr-city/,تفصيل مطابخ في مدينة نصر,https://rukn-eltatawer.com/eg/custom-kitchens-fifth-settlement/,تفصيل مطابخ في التجمع الخامس,True,False
0.693,https://rukn-eltatawer.com/eg/dressing-room-zamalek/,دريسينج روم في الزمالك,https://rukn-eltatawer.com/eg/dressing-room-maadi/,دريسينج روم في المعادي,True,False
0.693,https://rukn-eltatawer.com/eg/apartment-finishing-mansoura/,تشطيب شقق في المنصورة,https://rukn-eltatawer.com/eg/apartment-finishing-madinaty/,تشطيب شقق في مدينتي,True,False
0.692,https://rukn-eltatawer.com/eg/villa-finishing-port-said/,تشطيب فلل في بورسعيد,https://rukn-eltatawer.com/eg/villa-finishing-sheikh-zayed/,تشطيب فلل في الشيخ زايد,True,False
0.692,https://rukn-eltatawer.com/eg/custom-kitchens-new-damietta/,تفصيل مطابخ في دمياط الجديدة,https://rukn-eltatawer.com/eg/custom-kitchens-new-capital/,تفصيل مطابخ في العاصمة الإدارية الجديدة,True,False
0.692,https://rukn-eltatawer.com/eg/gypsum-installer-sohag/,جبساتي في سوهاج,https://rukn-eltatawer.com/eg/gypsum-installer-ismailia/,جبساتي في الإسماعيلية,True,False
0.692,https://rukn-eltatawer.com/eg/dressing-room-nasr-city/,دريسينج روم في مدينة نصر,https://rukn-eltatawer.com/eg/dressing-room-fifth-settlement/,دريسينج روم في التجمع الخامس,True,False
0.692,https://rukn-eltatawer.com/eg/villa-finishing-mansoura/,تشطيب فلل في المنصورة,https://rukn-eltatawer.com/eg/villa-finishing-fifth-settlement/,تشطيب فلل في التجمع الخامس,True,False
0.692,https://rukn-eltatawer.com/eg/villa-finishing-madinaty/,تشطيب فلل في مدينتي,https://rukn-eltatawer.com/eg/villa-finishing-fifth-settlement/,تشطيب فلل في التجمع الخامس,True,False
0.692,https://rukn-eltatawer.com/eg/interior-design-decor-tanta/,ديكورات وتصميم داخلي في طنطا,https://rukn-eltatawer.com/eg/interior-design-decor-maadi/,ديكورات وتصميم داخلي في المعادي,True,False
0.692,https://rukn-eltatawer.com/eg/custom-kitchens-zamalek/,تفصيل مطابخ في الزمالك,https://rukn-eltatawer.com/eg/custom-kitchens-madinaty/,تفصيل مطابخ في مدينتي,True,False
0.692,https://rukn-eltatawer.com/eg/plumber-qena/,سباك في قنا,https://rukn-eltatawer.com/eg/plumber-sohag/,سباك في سوهاج,True,False
0.692,https://rukn-eltatawer.com/eg/carpenter-qena/,نجار في قنا,https://rukn-eltatawer.com/eg/carpenter-sohag/,نجار في سوهاج,True,False
0.692,https://rukn-eltatawer.com/eg/dressing-room-new-damietta/,دريسينج روم في دمياط الجديدة,https://rukn-eltatawer.com/eg/dressing-room-new-capital/,دريسينج روم في العاصمة الإدارية الجديدة,True,False
0.692,https://rukn-eltatawer.com/eg/villa-finishing-al-shorouk/,تشطيب فلل في الشروق,https://rukn-eltatawer.com/eg/villa-finishing-6-october/,تشطيب فلل في 6 أكتوبر,True,False
0.692,https://rukn-eltatawer.com/eg/interior-design-decor-nasr-city/,ديكورات وتصميم داخلي في مدينة نصر,https://rukn-eltatawer.com/eg/interior-design-decor-madinaty/,ديكورات وتصميم داخلي في مدينتي,True,False
0.692,https://rukn-eltatawer.com/eg/custom-kitchens-tanta/,تفصيل مطابخ في طنطا,https://rukn-eltatawer.com/eg/custom-kitchens-fifth-settlement/,تفصيل مطابخ في التجمع الخامس,True,False
0.692,https://rukn-eltatawer.com/eg/dressing-room-zamalek/,دريسينج روم في الزمالك,https://rukn-eltatawer.com/eg/dressing-room-madinaty/,دريسينج روم في مدينتي,True,False
0.692,https://rukn-eltatawer.com/eg/villa-finishing-al-shorouk/,تشطيب فلل في الشروق,https://rukn-eltatawer.com/eg/villa-finishing-sheikh-zayed/,تشطيب فلل في الشيخ زايد,True,False
0.691,https://rukn-eltatawer.com/eg/dressing-room-tanta/,دريسينج روم في طنطا,https://rukn-eltatawer.com/eg/dressing-room-fifth-settlement/,دريسينج روم في التجمع الخامس,True,False
0.691,https://rukn-eltatawer.com/eg/custom-kitchens-new-mansoura/,تفصيل مطابخ في المنصورة الجديدة,https://rukn-eltatawer.com/eg/custom-kitchens-new-capital/,تفصيل مطابخ في العاصمة الإدارية الجديدة,True,False
0.691,https://rukn-eltatawer.com/eg/interior-design-decor-obour-city/,ديكورات وتصميم داخلي في العبور,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,True,False
0.691,https://rukn-eltatawer.com/eg/custom-kitchens-luxor/,تفصيل مطابخ في الأقصر,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.691,https://rukn-eltatawer.com/eg/interior-design-decor-tanta/,ديكورات وتصميم داخلي في طنطا,https://rukn-eltatawer.com/eg/interior-design-decor-madinaty/,ديكورات وتصميم داخلي في مدينتي,True,False
0.691,https://rukn-eltatawer.com/eg/custom-kitchens-mansoura/,تفصيل مطابخ في المنصورة,https://rukn-eltatawer.com/eg/custom-kitchens-al-rehab/,تفصيل مطابخ في الرحاب,True,False
0.691,https://rukn-eltatawer.com/eg/custom-kitchens-nasr-city/,تفصيل مطابخ في مدينة نصر,https://rukn-eltatawer.com/eg/custom-kitchens-maadi/,تفصيل مطابخ في المعادي,True,False
0.691,https://rukn-eltatawer.com/eg/dressing-room-new-capital/,دريسينج روم في العاصمة الإدارية الجديدة,https://rukn-eltatawer.com/eg/custom-kitchens-new-capital/,تفصيل مطابخ في العاصمة الإدارية الجديدة,False,True
0.691,https://rukn-eltatawer.com/eg/painter-sohag/,نقاش في سوهاج,https://rukn-eltatawer.com/eg/painter-ismailia/,نقاش في الإسماعيلية,True,False
0.691,https://rukn-eltatawer.com/eg/custom-kitchens-mansoura/,تفصيل مطابخ في المنصورة,https://rukn-eltatawer.com/eg/custom-kitchens-maadi/,تفصيل مطابخ في المعادي,True,False
0.691,https://rukn-eltatawer.com/eg/dressing-room-new-mansoura/,دريسينج روم في المنصورة الجديدة,https://rukn-eltatawer.com/eg/dressing-room-new-capital/,دريسينج روم في العاصمة الإدارية الجديدة,True,False
0.691,https://rukn-eltatawer.com/eg/interior-design-decor-obour-city/,ديكورات وتصميم داخلي في العبور,https://rukn-eltatawer.com/eg/interior-design-decor-sheikh-zayed/,ديكورات وتصميم داخلي في الشيخ زايد,True,False
0.691,https://rukn-eltatawer.com/eg/electrician-qena/,كهربائي في قنا,https://rukn-eltatawer.com/eg/electrician-sohag/,كهربائي في سوهاج,True,False
0.691,https://rukn-eltatawer.com/eg/dressing-room-luxor/,دريسينج روم في الأقصر,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.691,https://rukn-eltatawer.com/eg/dressing-room-mansoura/,دريسينج روم في المنصورة,https://rukn-eltatawer.com/eg/dressing-room-al-rehab/,دريسينج روم في الرحاب,True,False
0.691,https://rukn-eltatawer.com/eg/dressing-room-nasr-city/,دريسينج روم في مدينة نصر,https://rukn-eltatawer.com/eg/dressing-room-maadi/,دريسينج روم في المعادي,True,False
0.691,https://rukn-eltatawer.com/eg/villa-finishing-port-said/,تشطيب فلل في بورسعيد,https://rukn-eltatawer.com/eg/villa-finishing-6-october/,تشطيب فلل في 6 أكتوبر,True,False
0.691,https://rukn-eltatawer.com/eg/dressing-room-mansoura/,دريسينج روم في المنصورة,https://rukn-eltatawer.com/eg/dressing-room-maadi/,دريسينج روم في المعادي,True,False
0.690,https://rukn-eltatawer.com/eg/interior-design-decor-maadi/,ديكورات وتصميم داخلي في المعادي,https://rukn-eltatawer.com/eg/interior-design-decor-fifth-settlement/,ديكورات وتصميم داخلي في التجمع الخامس,True,False
0.690,https://rukn-eltatawer.com/eg/interior-design-decor-maadi/,ديكورات وتصميم داخلي في المعادي,https://rukn-eltatawer.com/eg/interior-design-decor-madinaty/,ديكورات وتصميم داخلي في مدينتي,True,False
0.690,https://rukn-eltatawer.com/eg/custom-kitchens-tanta/,تفصيل مطابخ في طنطا,https://rukn-eltatawer.com/eg/custom-kitchens-maadi/,تفصيل مطابخ في المعادي,True,False
0.690,https://rukn-eltatawer.com/eg/interior-design-decor-mokattam/,ديكورات وتصميم داخلي في المقطم,https://rukn-eltatawer.com/eg/interior-design-decor-sheikh-zayed/,ديكورات وتصميم داخلي في الشيخ زايد,True,False
0.690,https://rukn-eltatawer.com/eg/custom-kitchens-nasr-city/,تفصيل مطابخ في مدينة نصر,https://rukn-eltatawer.com/eg/custom-kitchens-madinaty/,تفصيل مطابخ في مدينتي,True,False
0.690,https://rukn-eltatawer.com/eg/interior-design-decor-port-said/,ديكورات وتصميم داخلي في بورسعيد,https://rukn-eltatawer.com/eg/interior-design-decor-sheikh-zayed/,ديكورات وتصميم داخلي في الشيخ زايد,True,False
0.690,https://rukn-eltatawer.com/eg/dressing-room-tanta/,دريسينج روم في طنطا,https://rukn-eltatawer.com/eg/dressing-room-maadi/,دريسينج روم في المعادي,True,False
0.690,https://rukn-eltatawer.com/eg/plumber-ismailia/,سباك في الإسماعيلية,https://rukn-eltatawer.com/eg/plumber-kafr-el-sheikh/,سباك في كفر الشيخ,True,False
0.690,https://rukn-eltatawer.com/eg/carpenter-ismailia/,نجار في الإسماعيلية,https://rukn-eltatawer.com/eg/carpenter-kafr-el-sheikh/,نجار في كفر الشيخ,True,False
0.690,https://rukn-eltatawer.com/eg/apartment-finishing-heliopolis/,تشطيب شقق في مصر الجديدة,https://rukn-eltatawer.com/eg/apartment-finishing-sheikh-zayed/,تشطيب شقق في الشيخ زايد,True,False
0.690,https://rukn-eltatawer.com/eg/dressing-room-nasr-city/,دريسينج روم في مدينة نصر,https://rukn-eltatawer.com/eg/dressing-room-madinaty/,دريسينج روم في مدينتي,True,False
